LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ
10064356,0.628286,0.628279,0.628283,0.999989,291,0.10748550295824914,2.0,1.0,0.11274592366400414,2.0,1.0,16.09,0.53,75,0.054895345722053734,2.7,1.4,0.05602764123801628,2.8,1.5,16.13,0.39,1.5916306762691634,1.594470676269182,352.1126760540313,0.18874053618390615,15.493955768700577,1.591660915283458,1.6453509152838097,18.625442354133895,0.03930206012850912,10.854161425657137
10066464,0.664979,0.664969,0.664974,0.999985,274,0.09365676213365612,3.2,1.2,0.08932324693354343,3.2,1.1,15.67,0.43,73,0.06918231267238405,5.7,2.0,0.07624898811308443,5.6,2.3,15.62,0.37,1.503806611686272,1.540431611686512,27.303754266032733,0.125822944161515,12.15265769816591,1.503829660230144,1.5066346602301623,356.5062388568445,0.09700582729597418,17.826862485638937
10084768,0.646226,0.0,0.323113,0.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5474454555974437,1.5812604555976653,29.572674848246304,0.08134758520328976,9.711793797611463,0.0,0.0,0.0,0.0,0.0
10085065,0.33749,0.337492,0.337491,1.000006,444,0.05854956931176209,4.1,1.4,0.06325400527266228,4.2,1.5,14.73,0.4,68,0.055517193176931254,1.1,1.0,0.05147017068692011,1.0,0.9,14.74,0.31,2.9630486333221286,2.965843633322023,357.78175314413517,0.08599614837370714,23.772553605758013,0.9876782231890029,0.9951832231890521,133.24450366335094,0.1054482772622873,10.910301883150582
10086396,0.671243,0.67125,0.671247,1.00001,433,0.029577019706234626,3.5,1.5,0.028056545772174334,3.0,1.3,14.28,0.67,66,0.03625658991722691,1.2,1.0,0.03589843799712055,1.1,1.0,14.27,0.5,1.489773004958474,1.5235780049586956,29.581422866246083,0.10524448434047926,11.467279591461839,1.4897530168077258,1.520333016807926,32.70111183758825,0.043411359233224346,10.694025159761349
10141859,0.688583,0.688592,0.688587,1.000013,484,0.033559282404284733,1.7,1.2,0.037513309880689544,2.5,1.3,14.88,0.8,66,0.02312297934057508,3.0,1.3,0.027427972651717814,4.5,1.5,14.91,0.63,1.4522581613265901,1.4859381613268108,29.691211401230664,0.09193405586754748,10.06875321562641,1.4522415700779723,1.484086570078181,31.402103940758323,0.030521486506023345,6.2414377943566794
10256108,0.472752,0.472754,0.472753,1.000004,291,0.04127116314221542,2.8,1.5,0.04204018703639472,2.7,1.5,15.0,1.13,122,0.022885827117737904,5.2,1.5,0.024636472833736187,4.3,1.7,15.17,0.85,2.115274393920776,2.171539393918646,17.773038301570384,0.0749022374541093,9.601083550964647,2.11526561636258,2.17153061636045,17.773038301570384,0.034910503209394046,17.961236474646668
10256156,0.541256,0.541259,0.541258,1.000006,304,0.09451919131998969,1.1,0.8,0.09258210517197736,1.1,0.8,16.39,0.83,212,0.04169566047662345,3.8,1.4,0.042695851667657436,3.8,1.4,16.45,0.63,1.8475543174371702,1.8503593174371886,356.5062388568445,0.07411731836462376,9.347672660915109,1.847538393277211,1.8503833932772296,351.49384885534226,0.02341091073915161,14.14719148919041
10260828,0.380655,0.380643,0.380649,0.999968,280,0.21582264668411766,5.3,2.2,0.23035176169372526,5.5,2.1,15.75,0.35,255,0.25479983418783897,28.9,4.6,0.24510439952022275,30.4,4.6,15.76,0.25,2.6270533853485922,2.6976483853459197,14.165309158408636,0.032849898670087946,9.76806322013509,2.627173088331239,2.631988088331057,207.684319841715,0.0037862917806538716,8.312538129625858
10324405,0.569863,0.569861,0.569862,0.999996,457,0.0867875744302481,1.5,0.9,0.0852420455566286,1.4,1.0,16.14,0.8,66,0.033434250276368906,1.7,1.3,0.033067304165434803,1.7,1.3,16.17,0.64,1.7548090565849885,1.78861405658521,29.581422866246083,0.05082293997678813,12.475811434713133,1.754814578815734,1.7584145788157577,277.777777775958,0.030612782509553845,7.191018168682654
10325207,0.61443,0.614431,0.61443,1.000002,542,0.06749620169736936,0.9,0.8,0.06749620169736936,0.9,0.8,15.68,0.45,60,0.03758194124599196,1.2,1.0,0.037553945906583126,1.2,0.9,15.64,0.36,1.6275249652743706,1.6613749652745924,29.542097488728178,0.047964544219014145,9.091833575817384,1.6275142047277784,1.6303242047277968,355.87188611866503,0.13673185693914827,17.694853615223852
10330471,0.595216,0.595216,0.595216,1.0,688,0.09790929226230871,0.6,0.7,0.09790929226230871,0.6,0.7,16.4,0.57,72,0.040029349520577275,1.3,1.0,0.040029349520577275,1.3,1.0,16.36,0.42,1.6800616749858497,1.713981674986072,29.481132075278563,0.05370834695087659,14.407813334334447,1.6800615155895493,1.7138315155897705,29.61208172915158,0.03531517395037165,9.76416483814707
10341978,0.559224,0.559223,0.559224,0.999998,255,0.045575980480352454,0.8,0.8,0.045575980480352454,0.8,0.8,15.56,0.77,383,0.028661951234574327,2.1,1.3,0.028089106560978284,2.2,1.2,15.58,0.6,1.7881936177990456,1.8559086177994892,14.76777671111938,0.08363953444820138,7.663195013986316,1.788187385423317,1.7930123854233486,207.25388600900493,0.006667698928618224,6.981380550849286
10355826,0.619252,0.619248,0.61925,0.999994,407,0.04762982707615488,0.9,0.9,0.04752598134578844,0.9,0.9,15.41,0.74,229,0.022934791694647138,2.0,1.0,0.024189251837317953,2.2,1.0,15.48,0.59,1.614850326270625,1.677105326271033,16.062966829868266,0.12723924862631888,5.769892146360275,1.6148769390314432,1.6186169390314677,267.3796791426334,0.010509209629295711,10.357111752299268
10397082,0.997468,0.49743,0.747449,0.498693,255,0.0020007151811862957,102.1,9.6,0.8827991996254086,120.5,9.8,-149.07,165.15,218,0.04434931415236611,15.0,2.3,0.5477730354589955,207.5,14.5,15.02,0.63,1.0025384655641525,1.0075484655641853,199.60079840188598,0.17708628671398047,13.997507960202583,2.0103453230161437,2.0141253230161684,264.5502645485314,0.040942035614800414,22.535122881158113
10403458,0.295269,0.295267,0.295268,0.999993,251,0.059873710359554286,1.7,1.0,0.0565601713270567,1.7,1.0,15.25,0.46,74,0.04273504699113558,1.9,1.1,0.04891638796043356,2.2,1.3,15.34,0.33,3.3867474875570847,3.4232874875557013,27.367268747615153,0.022833287964073832,6.9500069298944736,1.693397620096367,1.7070776200964566,73.09941520419947,0.02937575357852589,9.202592303135901
10420063,0.487395,0.487394,0.487394,0.999998,488,0.051813169464348614,67.9,4.2,0.05193568135336174,66.2,4.2,13.99,0.97,65,0.05831901063194369,19.5,3.7,0.05831901063194369,19.5,3.7,14.13,0.68,2.0517257808809157,2.085690780881138,29.442072721726934,0.04213355338085781,10.433288532012805,2.0517300572873807,2.1007000572877015,20.420665713568486,0.08987898478483025,22.549029534722937
10480983,0.328111,0.328122,0.328117,1.000034,515,0.11658006501013629,0.5,0.7,0.13314187172966369,0.7,0.7,16.29,0.4,65,0.05657667404963505,1.3,1.0,0.07316505795856672,1.9,1.2,16.35,0.27,3.0477454634961303,3.0505454634960243,357.1428571563778,0.10911513991587651,32.4320472457294,1.0158817233529782,1.0449167233531687,34.441191665005725,0.08119184343873265,6.340207168761918
10481905,0.48472,0.484775,0.484748,1.000113,510,0.11635924390321961,18.1,2.6,0.21023403448550315,38.6,4.2,15.11,0.71,62,0.06695092660752139,50.4,3.3,0.14228979014456397,77.1,6.2,15.15,0.6,2.0630472634216432,2.0969572634218654,29.489826009833347,0.0527930543514877,11.919149144076911,1.0001066908846301,1.0046416908846596,220.5071664814769,0.027813886344428784,3.9228938635382677
10488093,0.561027,0.561024,0.561026,0.999995,495,0.0589060023023854,4.3,2.1,0.058640669192004675,4.2,2.1,14.61,0.66,65,0.024096505038507677,3.6,1.2,0.025111148767144917,3.7,1.2,14.66,0.54,1.7824450249497772,1.7852400249497955,357.78175312824646,0.17117057884712641,20.200365430031585,1.782443758046426,1.797543758046525,66.22516556248006,0.0282741861837417,6.382917914132974
10494061,0.57599,0.575984,0.575987,0.99999,256,0.07936039544510198,1.4,1.0,0.08432718178104591,1.4,1.1,15.83,0.55,105,0.07396623219573996,10.5,2.4,0.07139610016605791,11.0,2.3,15.78,0.43,1.7361410147094525,1.7389410147094708,357.14285714051744,0.08830429696837461,7.036086047989541,1.736178076487974,1.7958330764883648,16.76305422837061,0.012608732288546701,5.906733280476496
10495321,0.49999,0.523839,0.511915,1.047699,278,0.0879423435747162,17.3,3.7,0.41842556335198666,16.3,3.3,12.83,4.55,105,0.029488672671565266,1.2,1.2,0.535034139184595,107.4,11.3,16.4,0.73,2.000041912245936,2.0030119122459555,336.7003366981309,0.06645662109372837,6.045268270461927,1.908999177033242,1.9118141770332604,355.23978685380064,0.05844123982103144,17.165544212877347
10503746,0.573563,0.57357,0.573567,1.000012,264,0.08517329513204135,12.8,2.7,0.0812190910235284,13.7,2.7,14.87,0.83,103,0.046060629524298166,3.6,1.4,0.04960454495471376,3.9,1.5,15.03,0.54,1.7434879451734433,1.7575829451735356,70.94714437697402,0.07001149285035886,7.171008501366053,1.7434573786388359,1.7462873786388544,353.356890457049,0.03512249058567483,16.31003236792639
10505581,0.637546,0.637543,0.637544,0.999995,282,0.05362924892848935,0.7,0.8,0.0524074308977352,0.7,0.8,15.85,0.89,103,0.03234017267797639,1.7,1.2,0.031781205417981136,1.7,1.2,15.88,0.69,1.5685138768511178,1.6365338768515634,14.701558365090397,0.06562463175217653,4.989868612067881,1.5685250489076068,1.632830048908028,15.550890288367137,0.018277995605221593,5.3443283510326305
10517655,0.528073,0.528081,0.528077,1.000015,411,0.17552782356388372,2.7,1.2,0.1742032343971463,2.7,1.2,16.37,0.7,56,0.089548192286949,12.7,2.6,0.09097383255129773,14.3,2.5,16.5,0.52,1.8936771286876666,1.9275421286878884,29.529012254346636,0.04775047242722728,8.207937560194239,0.6311974205941466,0.6566574205943134,39.277297721659416,0.08051677375345746,3.334240751876587
10521151,0.741792,0.741798,0.741795,1.000008,437,0.04711068560764891,1.4,0.9,0.047207403936241565,1.4,0.9,14.85,0.34,56,0.04430291730154531,1.1,1.1,0.046104955013422225,1.1,1.1,14.76,0.3,1.3480865589556166,1.3819515589558384,29.529012254346636,0.1349963296897819,11.958274893179825,1.348064484943397,1.3508594849434152,357.78175312824646,0.1582903056695148,15.309071320443001
10522254,0.751856,0.751854,0.751855,0.999997,464,0.1474517602349234,1.1,0.8,0.14357521245529795,1.1,0.8,16.56,0.63,56,0.04527405035090931,1.4,1.1,0.045596569735049074,1.4,1.1,16.59,0.47,1.3300416444396679,1.3328366444396862,357.78175312824646,0.10834420510992164,18.35619181077525,1.3300233830775168,1.3328233830775351,357.14285714051744,0.09677821265698873,9.575300051243817
10543030,0.309717,0.0,0.154858,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.228752516569854,3.2625825165685733,29.559562519593783,0.03946633117875931,12.534755374613445,0.0,0.0,0.0,0.0,0.0
10575954,0.61381,0.613819,0.613814,1.000015,335,0.044428675258593335,3.4,1.5,0.04250818252771078,3.7,1.3,14.78,0.9,56,0.03337424541929151,3.0,1.4,0.02942715331334242,2.7,1.2,14.81,0.7,1.6291682199727004,1.6319732199727188,356.5062388568445,0.1275695214340308,22.23656423250181,1.62913600803707,1.634781008037107,177.14791851079696,0.050004316840903444,8.87980285737139
10578950,0.336025,0.336028,0.336026,1.000009,428,0.08371447168394969,4.7,2.1,0.08331516802927014,5.0,2.0,14.72,0.38,53,0.08431197467590199,2.0,1.6,0.09095877679768212,2.7,1.7,14.72,0.3,2.975971059941326,3.009751059940047,29.603315572464705,0.038861933544067584,17.019876144682932,1.4879490662745762,1.50532906627469,57.53739930917427,0.04552926482102344,6.360522203584691
10594697,0.275102,0.275105,0.275104,1.000011,316,0.1551085690954267,0.6,0.7,0.15843833421496184,0.6,0.7,16.28,0.31,53,0.07569715168532527,1.6,1.1,0.085157707246078,1.6,1.3,16.34,0.23,3.6350131868382296,3.6688731868369477,29.533372712281682,0.026675510416694834,21.26987984470731,1.2116550407336362,1.25344504073391,23.929169657656107,0.061273487206265784,5.856437128728861
10628913,0.266212,0.266209,0.26621,0.999989,345,0.08534238623208332,1.5,1.1,0.10522533307716284,1.8,1.4,15.55,0.41,42,0.03247148661227016,0.9,0.8,0.038167441542053815,1.0,0.9,15.56,0.31,3.7564060348339043,3.7902860348326217,29.515938607965104,0.036812608788345955,18.90757048141877,1.0028267276406209,1.0058467276406406,331.12582781240025,1.321916674425158,50.98611978192377
10655742,0.513675,0.99463,0.754152,1.936302,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9467575921731752,1.9747125921733584,35.77177606844746,0.07274289981208933,8.897030824515422,0.0,0.0,0.0,0.0,0.0
10662468,0.44518,0.445167,0.445174,0.999971,301,0.1451798608493915,21.3,3.6,0.14759931321017863,21.8,3.8,14.36,0.29,254,0.0828583152346217,2.9,1.5,0.08251828286620876,3.3,1.5,14.29,0.24,2.2462821168245592,2.3424971168209168,10.393389804478073,0.0215797396245527,7.145958182979643,2.2463438973517835,2.2503588973516315,249.0660025000891,0.003808076489830774,7.046177102283911
10714683,0.622021,0.622018,0.62202,0.999995,261,0.0874039912640124,0.9,0.8,0.08583561786050328,0.9,0.8,16.02,0.51,75,0.04054863604379167,1.7,1.1,0.0414420024301914,1.8,1.2,16.0,0.4,1.6076624193491553,1.6722474193495784,15.483471394185164,0.08274157539945073,7.6445307590339375,1.6076742319316577,1.6664642319320428,17.009695526338643,0.022481125242630264,5.546489928315978
10723388,0.492755,0.0,0.246378,0.0,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029404556970873,2.0462845569709835,59.24170616074934,0.05791335202406798,13.295285109761796,0.0,0.0,0.0,0.0,0.0
10725047,0.483728,0.0,0.241864,0.0,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067278608564714,2.088758608564855,46.55493482278626,0.11461620865415979,11.110104557948059,0.0,0.0,0.0,0.0,0.0
10890118,0.641441,0.641438,0.641439,0.999995,468,0.04509809749159727,1.0,0.9,0.045657192248910454,1.0,0.9,15.65,0.96,57,0.020503134411376054,1.3,1.0,0.020768819602336827,1.2,1.0,15.71,0.74,1.5589903638644156,1.5928553638646374,29.529012254346636,0.13792758268970262,11.99712939399013,1.5589787058213365,1.5798637058214733,47.88125448855393,0.037792789874971325,5.983052353754622
10890707,0.437926,0.304361,0.371143,0.695006,463,0.22376299718807235,10.2,2.4,1.0206841837911722,23.9,5.3,15.48,0.33,57,0.07712620303546594,2.1,1.5,0.6153730453751195,37.4,7.3,15.55,0.26,2.2834906409626523,2.3173156409613718,29.563932004075617,0.03832260665036422,16.751999760516718,1.6428046442293922,1.7133846442298546,14.168319637198199,0.039965719491458315,6.614924772078733
10926207,0.781248,0.781247,0.781248,0.999999,279,0.0757308385815199,2.0,1.2,0.0757308385815199,2.0,1.2,15.47,0.46,67,0.045351484548357586,2.3,1.4,0.04447133629443088,2.3,1.4,15.43,0.39,1.2800030843730894,1.316568084373329,27.348557363419904,0.07778366580702233,5.718541458150162,1.2800056439056673,1.2828206439056857,355.23978685380064,0.08812484570339524,14.482019771779955
10930979,0.538044,0.538049,0.538046,1.000009,309,0.044556135918658306,1.4,1.0,0.040933863963755916,1.3,0.9,15.4,0.94,112,0.019580997707191402,2.2,1.1,0.02105966182837676,2.2,1.1,15.52,0.71,1.858584576636696,1.9320945766371775,13.603591348026782,0.0961511813252434,10.591334926305993,1.8585785488167474,1.93070854881722,13.86385692490571,0.027770122434885622,7.489781704046317
10954700,0.594403,0.594391,0.594397,0.99998,422,0.12851834768609743,4.8,1.5,0.12905287279049402,4.8,1.5,15.87,0.7,51,0.06151448537502386,20.5,2.6,0.07090479174634468,18.6,3.1,15.8,0.62,1.6823592768283115,1.68516927682833,355.87188611866503,0.1406006771250931,15.251952482598915,1.6823704252896599,1.7090754252898348,37.446171128756745,0.05286780793518777,5.818689768461228
