LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,LCtype,IndicatorType,ChiType,BE_score
9507066,0.611134,0.611145,0.6111,1.0,256,0.0805220916480922,1.2,0.9,0.1614106603790758,3.9,1.5,16.02,0.59,96,0.1058253310126508,8.9,3.3,0.1372546002292943,20.5,3.9,15.99,0.48,1.6363,1.6729,27.3224,0.0728,7.8018,1.6363,1.7041,14.7471,0.0192,6.6467,0.11,2e-05,1,NaN,NaN,NaN
9532981,0.591,0.591042,0.591,1.0001,282,0.1600594656094758,7.4,1.7,0.1600594656094758,7.4,1.7,16.0,0.59,72,0.1667527020186703,21.1,4.7,0.1664048719805534,28.0,4.9,16.01,0.41,1.692,1.6948,357.7818,0.0979,6.5416,1.6919,1.6947,355.2398,0.0817,14.0854,0.18,7e-05,1,NaN,NaN,NaN
9541058,0.663589,0.663598,0.6636,1.0,308,0.0567713206302615,2.5,1.1,0.0625156510287387,3.1,1.1,15.29,0.49,69,0.0495110112520405,2.3,1.5,0.0462270170505934,2.3,1.4,15.27,0.38,1.507,1.5098,357.7818,0.1864,16.4023,1.5069,1.5155,117.2333,0.0317,9.096,0.11,1e-05,1,NaN,NaN,NaN
9543313,0.617107,0.617105,0.6171,1.0,325,0.0483946750009423,0.6,0.8,0.0574206268503905,0.9,0.8,15.75,0.62,65,0.0361892324169094,1.9,1.4,0.0403720451174303,2.1,1.5,15.88,0.53,1.6205,1.6233,357.7818,0.1003,12.7845,1.6205,1.6508,32.9598,0.0239,6.8479,0.09,0.0,2,NaN,NaN,NaN
9614952,0.997458,0.529386,0.7634,0.5307,278,0.0056319743260227,19.0,3.9,0.4007557212808836,14.9,3.4,-33.92,50.66,82,0.0220837931186952,1.1,0.9,0.6667656628761751,110.3,11.2,16.15,0.78,1.0025,1.0465,22.7687,0.1143,2.6049,1.889,1.9459,17.5701,0.0318,8.5256,49.88,0.61314,1,NaN,NaN,NaN
9616228,0.674566,0.674569,0.6746,1.0,285,0.0369637246718331,0.8,0.8,0.0988951792831486,11.4,1.4,15.42,0.74,196,0.0249891747275814,2.2,1.2,0.040077556108563,9.7,1.8,15.46,0.57,1.4824,1.5231,24.5851,0.0918,9.4484,1.4824,1.5228,24.7954,0.0098,9.9204,0.17,0.0,1,NaN,NaN,NaN
9617178,0.73084,0.730851,0.7308,1.0,277,0.1182165198287795,0.6,0.7,0.1644401387105238,1.1,1.0,16.45,0.47,167,0.0396772360870065,1.5,0.9,0.0575976599061511,5.3,1.2,16.43,0.36,1.3683,1.4212,18.884,0.0439,8.434,1.3683,1.3732,203.8736,0.0189,9.2685,0.11,2e-05,1,NaN,NaN,NaN
9669369,0.539876,0.539872,0.5399,1.0,449,0.06721646750819,4.3,1.6,0.1468602452417008,22.0,3.0,15.06,0.66,71,0.0242823944157917,1.8,1.1,0.0651710366890504,24.6,2.8,15.07,0.59,1.8523,1.9275,13.2943,0.0948,10.5144,1.8523,1.9289,13.0514,0.0467,8.604,0.07,1e-05,1,NaN,NaN,NaN
9671771,0.853015,0.85302,0.853,1.0,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1723,1.2061,29.5596,0.1216,9.2064,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1,NaN,NaN,NaN
9681652,0.631202,0.6312,0.6312,1.0,443,0.1209364234544722,0.8,0.8,0.1224427707704242,0.8,0.8,16.27,0.42,71,0.0639654467606482,1.7,1.3,0.0639654467606482,1.7,1.3,16.2,0.32,1.5843,1.6182,29.5203,0.0447,11.188,1.5843,1.6387,18.3807,0.0374,9.6453,0.1,0.0,2,NaN,NaN,NaN
9763096,0.600682,0.600683,0.6007,1.0,291,0.068110434978502,4.4,1.5,0.0907926496849131,8.8,1.9,14.87,0.49,74,0.0342668611519773,1.4,1.2,0.0403515302572668,3.0,1.4,14.85,0.41,1.6648,1.6987,29.4551,0.0781,7.9158,1.6648,1.6861,46.7946,0.0256,7.6044,0.08,0.0,1,NaN,NaN,NaN
9814275,0.63964,0.639642,0.6396,1.0,280,0.0738292323905242,9.9,1.6,0.1389537074953273,18.4,2.9,14.89,0.38,105,0.0529074793330264,1.7,1.2,0.0817568513573975,4.5,1.6,14.8,0.32,1.5634,1.5999,27.3486,0.0491,6.3464,1.5634,1.6048,24.1721,0.0118,8.4785,0.06,0.0,1,NaN,NaN,NaN
9818617,0.626065,0.626066,0.6261,1.0,267,0.0676212595147736,0.9,0.8,0.152023718881737,4.1,1.5,16.12,0.76,62,0.0265025487428007,2.0,1.0,0.0730583281843572,20.7,2.3,16.12,0.62,1.5973,1.6048,133.6005,0.0798,6.3692,1.5973,1.6001,352.7337,0.0598,10.4412,0.14,0.0,1,NaN,NaN,NaN
9840932,0.589363,0.589353,0.5894,1.0,273,0.0592671389961557,1.1,0.9,0.1726949397105034,6.3,1.8,15.75,0.68,71,0.0287979811791634,1.5,1.1,0.0864883698973024,14.5,3.1,15.78,0.5,1.6967,1.7306,29.577,0.0916,9.4047,1.6968,1.7141,57.5705,0.0279,8.5594,0.18,2e-05,1,NaN,NaN,NaN
9852554,0.651339,0.651367,0.6514,1.0,339,0.1352235083563752,1.1,1.0,0.2185213542747079,3.3,1.4,16.42,0.67,69,0.102352344861151,11.0,2.8,0.1364956191409476,20.3,3.0,16.43,0.52,1.5353,1.557,46.0617,0.0544,7.4618,1.5353,1.5403,197.2387,0.0336,6.4626,0.15,4e-05,1,NaN,NaN,NaN
9854852,0.668734,0.668729,0.6687,1.0,294,0.028590180148596,2.3,0.8,0.1175753507327228,19.0,2.7,15.04,0.65,65,0.0307935255963436,2.2,1.3,0.0748392520600459,13.4,2.9,15.09,0.55,1.4954,1.5012,171.3796,0.0733,11.4712,1.4954,1.5269,31.6857,0.0326,7.2602,0.1,1e-05,1,NaN,NaN,NaN
9855123,0.527518,0.527515,0.5275,1.0,345,0.0608939426395844,1.9,1.2,0.0865834690912012,6.2,1.4,15.7,1.14,66,0.0350713741222017,5.2,2.0,0.0502068512953471,27.5,2.0,15.82,0.86,1.8957,1.9322,27.3598,0.0837,11.3282,1.8957,1.8985,357.7818,0.0665,11.7242,0.28,1e-05,1,NaN,NaN,NaN
9856232,0.626142,0.626129,0.6261,1.0,335,0.1129414698031987,24.3,3.4,0.1408488483504552,50.8,3.7,14.98,0.83,68,0.0797440611224871,37.3,3.6,0.0864661089363933,49.8,4.2,15.04,0.56,1.5971,1.6337,27.3187,0.0657,5.0604,1.5971,1.6164,51.7331,0.0335,8.1357,0.27,2e-05,1,NaN,NaN,NaN
9918809,0.47946,0.479509,0.4795,1.0001,265,0.1662627594748201,7.8,1.9,0.1793289888569018,8.9,2.7,15.81,0.6,126,0.2806876770552423,95.8,10.3,0.2579441630211266,96.5,9.6,15.86,0.5,2.0857,2.1556,14.3113,0.0438,5.8301,2.0848,2.0877,352.7337,0.0184,14.4836,0.1,0.0001,2,NaN,NaN,NaN
9920704,0.63114,0.631141,0.6311,1.0,263,0.179410081085897,2.2,1.3,0.218800031133864,2.6,1.4,16.07,0.38,331,0.0705414897229124,2.4,1.3,0.1178724037932134,6.2,2.2,16.02,0.26,1.5844,1.6389,18.3705,0.0677,8.2199,1.5844,1.5893,204.7083,0.0082,12.5803,0.12,0.0,1,NaN,NaN,NaN
9961135,0.590896,0.590891,0.5909,1.0,296,0.0866729122113347,2.6,1.1,0.0853298184694495,2.7,1.1,15.58,0.57,71,0.0685711644303672,4.7,1.8,0.0590340307780041,5.0,1.6,15.56,0.45,1.6923,1.7099,57.0288,0.0961,7.3855,1.6924,1.6977,186.2197,0.0318,7.71,0.12,1e-05,1,NaN,NaN,NaN
9968431,0.302266,0.302211,0.3022,0.9998,273,0.2609311694997911,2.8,1.7,0.495301661239849,6.2,2.6,16.08,0.32,69,0.0824576230328092,4.0,1.5,0.1448571748914906,10.2,2.2,16.13,0.3,3.3083,3.4584,6.666,0.0295,5.9893,1.6544,1.729,13.4147,0.0266,4.6399,0.02,0.00018,1,NaN,NaN,NaN
9979905,0.338739,0.338739,0.3387,1.0,457,0.09510644119178,7.9,2.5,0.5970776564303164,87.6,9.7,14.72,0.46,70,0.0605025301835803,5.0,1.8,0.4247546000635087,83.1,10.8,14.8,0.37,2.9521,2.986,29.5072,0.0354,19.9321,1.0008,1.0255,40.4531,0.1074,7.5705,0.09,0.0,1,NaN,NaN,NaN
9980782,0.312339,0.312337,0.3123,1.0,505,0.0793490527311094,1.3,1.0,1.4814824429460736,22.6,5.7,15.56,0.4,69,0.0779415012104676,4.8,1.4,0.5775395429877533,34.9,6.7,15.63,0.31,3.2016,3.2355,29.5159,0.0304,16.3083,1.6009,1.644,23.1642,0.0242,6.1001,0.09,1e-05,1,NaN,NaN,NaN
9983939,0.448081,0.448054,0.4481,0.9999,466,0.1654563083907904,10.4,2.3,0.1950534710318339,15.4,2.7,15.2,0.37,69,0.0983935239843326,2.5,1.5,0.2325529398822279,10.8,3.2,15.22,0.28,2.2317,2.2656,29.5465,0.0439,17.9771,2.2319,2.2374,179.6945,0.0276,8.0367,0.09,6e-05,2,NaN,NaN,NaN
9984569,0.348742,0.348744,0.3487,1.0,478,0.2851902097835659,2.2,1.1,1.0266382346278846,4.3,2.0,16.64,0.39,71,0.1761364958576887,9.8,3.3,0.3227086719111361,29.4,5.7,16.61,0.33,2.8674,2.9534,11.6333,0.0119,8.7689,1.4337,1.4374,269.5418,0.0317,7.2454,0.06,1e-05,1,NaN,NaN,NaN
9987252,0.55455,0.554549,0.5545,1.0,404,0.1199383556802541,2.5,1.2,0.1991671920299701,7.5,2.0,16.1,0.67,69,0.0753637358603686,10.9,2.4,0.1613165264139928,39.6,4.1,16.28,0.5,1.8033,1.8399,27.3224,0.0713,13.8139,1.8033,1.8061,351.4938,0.1025,17.9615,0.17,0.0,1,NaN,NaN,NaN
10030349,0.545073,0.545074,0.5451,1.0,255,0.0769099856555786,8.7,2.1,0.1192070041413033,31.5,3.2,14.76,0.75,217,0.0499138069726107,16.4,2.6,0.0704640970603127,48.0,3.4,14.78,0.65,1.8346,1.9187,11.8984,0.0863,7.2172,1.8346,1.9187,11.8963,0.0177,5.5569,0.1,0.0,2,NaN,NaN,NaN
10040133,0.610543,0.610549,0.6105,1.0,257,0.0936959996510261,0.9,0.9,0.1671163911195407,3.0,1.4,15.71,0.51,238,0.0531904736894696,2.8,1.7,0.0842156864133654,22.5,2.5,15.67,0.4,1.6379,1.6407,355.2398,0.102,8.7586,1.6379,1.6415,277.7778,0.0092,12.0512,0.11,1e-05,2,NaN,NaN,NaN
10064356,0.628286,0.628279,0.6283,1.0,291,0.1074855029582491,2.0,1.0,0.1004756945951067,2.2,0.9,16.09,0.53,75,0.0548953457220537,2.7,1.4,0.0657159872459102,5.4,1.7,16.13,0.39,1.5916,1.5945,352.1127,0.1887,15.494,1.5917,1.6454,18.6254,0.0393,10.8542,0.14,1e-05,1,NaN,NaN,NaN
10066464,0.664979,0.664969,0.665,1.0,274,0.0936567621336561,3.2,1.2,0.1066411132010643,3.5,1.3,15.67,0.43,73,0.069182312672384,5.7,2.0,0.1092417933730058,7.7,3.3,15.62,0.37,1.5038,1.5404,27.3038,0.1258,12.1527,1.5038,1.5066,356.5062,0.097,17.8269,0.06,2e-05,1,NaN,NaN,NaN
10085065,0.33749,0.337492,0.3375,1.0,444,0.058549569311762,4.1,1.4,0.1268293156727757,12.3,2.8,14.73,0.4,68,0.0555171931769312,1.1,1.0,0.0835273405672192,3.9,1.5,14.74,0.31,2.963,2.9658,357.7818,0.086,23.7726,0.9877,0.9952,133.2445,0.1054,10.9103,0.09,1e-05,1,NaN,NaN,NaN
10086396,0.671243,0.67125,0.6712,1.0,433,0.0295770197062346,3.5,1.5,0.1121114982484715,36.8,4.7,14.28,0.67,66,0.0362565899172269,1.2,1.0,0.1033770031588758,11.9,2.8,14.27,0.5,1.4898,1.5236,29.5814,0.1052,11.4673,1.4898,1.5203,32.7011,0.0434,10.694,0.17,1e-05,1,NaN,NaN,NaN
10141859,0.688583,0.688592,0.6886,1.0,484,0.0335592824042847,1.7,1.2,0.055367499272537,6.9,1.8,14.88,0.8,66,0.023122979340575,3.0,1.3,0.0256661183481795,3.7,1.4,14.91,0.63,1.4523,1.4859,29.6912,0.0919,10.0688,1.4522,1.4841,31.4021,0.0305,6.2414,0.17,1e-05,1,NaN,NaN,NaN
10256108,0.472752,0.472754,0.4728,1.0,291,0.0412711631422154,2.8,1.5,0.3301777774470874,96.9,7.2,15.0,1.13,122,0.0228858271177379,5.2,1.5,0.1970179946144079,164.2,8.5,15.17,0.85,2.1153,2.1715,17.773,0.0749,9.6011,2.1153,2.1715,17.773,0.0349,17.9612,0.28,0.0,2,NaN,NaN,NaN
10256156,0.541256,0.541259,0.5413,1.0,304,0.0945191913199896,1.1,0.8,0.2349240841537602,5.0,1.5,16.39,0.83,212,0.0416956604766234,3.8,1.4,0.1321832391927774,29.6,3.3,16.45,0.63,1.8476,1.8504,356.5062,0.0741,9.3477,1.8475,1.8504,351.4938,0.0234,14.1472,0.2,1e-05,1,NaN,NaN,NaN
10260828,0.380655,0.380643,0.3806,1.0,280,0.2158226466841176,5.3,2.2,0.5491059047156694,11.1,3.6,15.75,0.35,255,0.2547998341878389,28.9,4.6,0.3634875164715029,42.8,6.7,15.76,0.25,2.6271,2.6976,14.1653,0.0328,9.7681,2.6272,2.632,207.6843,0.0038,8.3125,0.1,3e-05,2,NaN,NaN,NaN
10324405,0.569863,0.569861,0.5699,1.0,457,0.0867875744302481,1.5,0.9,0.1724539116144525,6.2,1.4,16.14,0.8,66,0.0334342502763689,1.7,1.3,0.0661703449859203,15.8,2.9,16.17,0.64,1.7548,1.7886,29.5814,0.0508,12.4758,1.7548,1.7584,277.7778,0.0306,7.191,0.16,0.0,1,NaN,NaN,NaN
10325207,0.61443,0.614431,0.6144,1.0,542,0.0674962016973693,0.9,0.8,0.1255758344256739,3.1,1.2,15.68,0.45,60,0.0375819412459919,1.2,1.0,0.097492345405642,7.2,2.1,15.64,0.36,1.6275,1.6614,29.5421,0.048,9.0918,1.6275,1.6303,355.8719,0.1367,17.6949,0.09,0.0,2,NaN,NaN,NaN
10330471,0.595216,0.595216,0.5952,1.0,688,0.0979092922623087,0.6,0.7,0.1266867601133548,1.1,0.9,16.4,0.57,72,0.0400293495205772,1.3,1.0,0.0731845259684652,2.5,1.6,16.36,0.42,1.6801,1.714,29.4811,0.0537,14.4078,1.6801,1.7138,29.6121,0.0353,9.7642,0.15,0.0,1,NaN,NaN,NaN
10341978,0.559224,0.559223,0.5592,1.0,255,0.0455759804803524,0.8,0.8,0.0632865553258381,3.4,1.1,15.56,0.77,383,0.0286619512345743,2.1,1.3,0.0474281275731003,12.9,2.0,15.58,0.6,1.7882,1.8559,14.7678,0.0836,7.6632,1.7882,1.793,207.2539,0.0067,6.9814,0.17,0.0,2,NaN,NaN,NaN
10355826,0.619252,0.619248,0.6193,1.0,407,0.0476298270761548,0.9,0.9,0.1339353033168564,13.5,2.0,15.41,0.74,229,0.0229347916946471,2.0,1.0,0.0991674651405178,25.9,3.1,15.48,0.59,1.6149,1.6771,16.063,0.1272,5.7699,1.6149,1.6186,267.3797,0.0105,10.3571,0.15,1e-05,2,NaN,NaN,NaN
10397082,0.997468,0.49743,0.7474,0.4987,255,0.0020007151811862,102.1,9.6,1.0261517592123524,122.0,10.9,-149.07,165.15,218,0.0443493141523661,15.0,2.3,0.7406428224849632,237.2,17.2,15.02,0.63,1.0025,1.0075,199.6008,0.1771,13.9975,2.0103,2.0141,264.5503,0.0409,22.5351,164.52,0.66904,2,NaN,NaN,NaN
10403458,0.295269,0.295267,0.2953,1.0,251,0.0598737103595542,1.7,1.0,0.9891979090222038,41.0,6.5,15.25,0.46,74,0.0427350469911355,1.9,1.1,0.3770279475622941,55.4,7.7,15.34,0.33,3.3867,3.4233,27.3673,0.0228,6.95,1.6934,1.7071,73.0994,0.0294,9.2026,0.13,1e-05,1,NaN,NaN,NaN
10420063,0.487395,0.487394,0.4874,1.0,488,0.0518131694643486,67.9,4.2,0.0661920800907234,86.2,4.7,13.99,0.97,65,0.0583190106319436,19.5,3.7,0.0703141387502584,24.7,4.3,14.13,0.68,2.0517,2.0857,29.4421,0.0421,10.4333,2.0517,2.1007,20.4207,0.0899,22.549,0.29,0.0,2,NaN,NaN,NaN
10480983,0.328111,0.328122,0.3281,1.0,515,0.1165800650101362,0.5,0.7,0.2097846554385041,1.4,1.1,16.29,0.4,65,0.056576674049635,1.3,1.0,0.1853060441448013,10.7,2.8,16.35,0.27,3.0477,3.0505,357.1429,0.1091,32.432,1.0159,1.0449,34.4412,0.0812,6.3402,0.13,3e-05,1,NaN,NaN,NaN
10481905,0.48472,0.484775,0.4847,1.0001,510,0.1163592439032196,18.1,2.6,0.1727531703806732,27.7,3.6,15.11,0.71,62,0.0669509266075213,50.4,3.3,0.2546277689256772,140.8,9.5,15.15,0.6,2.063,2.097,29.4898,0.0528,11.9191,1.0001,1.0046,220.5072,0.0278,3.9229,0.11,0.00011,2,NaN,NaN,NaN
10488093,0.561027,0.561024,0.561,1.0,495,0.0589060023023854,4.3,2.1,0.0963658262279119,18.6,2.9,14.61,0.66,65,0.0240965050385076,3.6,1.2,0.0627824574506872,20.2,2.8,14.66,0.54,1.7824,1.7852,357.7818,0.1712,20.2004,1.7824,1.7975,66.2252,0.0283,6.3829,0.12,1e-05,2,NaN,NaN,NaN
10494061,0.57599,0.575984,0.576,1.0,256,0.0793603954451019,1.4,1.0,0.0847032597513767,1.5,1.0,15.83,0.55,105,0.0739662321957399,10.5,2.4,0.074423309434644,17.2,2.6,15.78,0.43,1.7361,1.7389,357.1429,0.0883,7.0361,1.7362,1.7958,16.7631,0.0126,5.9067,0.12,1e-05,1,NaN,NaN,NaN
10495321,0.49999,0.523839,0.5119,1.0477,278,0.0879423435747162,17.3,3.7,0.4794435244201923,15.9,3.3,12.83,4.55,105,0.0294886726715652,1.2,1.2,0.4193248333354303,101.9,10.0,16.4,0.73,2.0,2.003,336.7003,0.0665,6.0453,1.909,1.9118,355.2398,0.0584,17.1655,3.82,0.04659,1,NaN,NaN,NaN
10503746,0.573563,0.57357,0.5736,1.0,264,0.0851732951320413,12.8,2.7,0.1810608971291998,69.5,4.8,14.87,0.83,103,0.0460606295242981,3.6,1.4,0.0779643274605794,12.7,2.2,15.03,0.54,1.7435,1.7576,70.9471,0.07,7.171,1.7435,1.7463,353.3569,0.0351,16.31,0.29,1e-05,1,NaN,NaN,NaN
10505581,0.637546,0.637543,0.6375,1.0,282,0.0536292489284893,0.7,0.8,0.1163686323472176,3.5,1.5,15.85,0.89,103,0.0323401726779763,1.7,1.2,0.0715950598917078,21.8,2.4,15.88,0.69,1.5685,1.6365,14.7016,0.0656,4.9899,1.5685,1.6328,15.5509,0.0183,5.3443,0.2,0.0,1,NaN,NaN,NaN
10517655,0.528073,0.528081,0.5281,1.0,411,0.1755278235638837,2.7,1.2,0.1990104136606357,3.5,1.3,16.37,0.7,56,0.089548192286949,12.7,2.6,0.1301692521686258,11.0,3.5,16.5,0.52,1.8937,1.9275,29.529,0.0478,8.2079,0.6312,0.6567,39.2773,0.0805,3.3342,0.18,2e-05,1,NaN,NaN,NaN
10521151,0.741792,0.741798,0.7418,1.0,437,0.0471106856076489,1.4,0.9,0.0456900238562014,1.4,0.8,14.85,0.34,56,0.0443029173015453,1.1,1.1,0.0422618217062942,1.1,1.0,14.76,0.3,1.3481,1.382,29.529,0.135,11.9583,1.3481,1.3509,357.7818,0.1583,15.3091,0.04,1e-05,2,NaN,NaN,NaN
10522254,0.751856,0.751854,0.7519,1.0,464,0.1474517602349234,1.1,0.8,0.2228299398184899,1.7,1.0,16.56,0.63,56,0.0452740503509093,1.4,1.1,0.0591786481119074,2.6,1.5,16.59,0.47,1.33,1.3328,357.7818,0.1083,18.3562,1.33,1.3328,357.1429,0.0968,9.5753,0.16,0.0,1,NaN,NaN,NaN
10575954,0.61381,0.613819,0.6138,1.0,335,0.0444286752585933,3.4,1.5,0.0491911433429093,8.7,1.5,14.78,0.9,56,0.0333742454192915,3.0,1.4,0.0442305800217264,10.1,1.8,14.81,0.7,1.6292,1.632,356.5062,0.1276,22.2366,1.6291,1.6348,177.1479,0.05,8.8798,0.2,1e-05,1,NaN,NaN,NaN
10578950,0.336025,0.336028,0.336,1.0,428,0.0837144716839496,4.7,2.1,0.364093842847891,37.8,5.4,14.72,0.38,53,0.0843119746759019,2.0,1.6,0.253684560023329,21.9,4.4,14.72,0.3,2.976,3.0098,29.6033,0.0389,17.0199,1.4879,1.5053,57.5374,0.0455,6.3605,0.08,1e-05,1,NaN,NaN,NaN
10594697,0.275102,0.275105,0.2751,1.0,316,0.1551085690954267,0.6,0.7,0.1570565482364103,0.6,0.7,16.28,0.31,53,0.0756971516853252,1.6,1.1,0.0975442355255706,2.2,1.5,16.34,0.23,3.635,3.6689,29.5334,0.0267,21.2699,1.2117,1.2534,23.9292,0.0613,5.8564,0.08,1e-05,1,NaN,NaN,NaN
10628913,0.266212,0.266209,0.2662,1.0,345,0.0853423862320833,1.5,1.1,0.3277164683390632,11.3,3.3,15.55,0.41,42,0.0324714866122701,0.9,0.8,0.0783659306485015,5.1,1.7,15.56,0.31,3.7564,3.7903,29.5159,0.0368,18.9076,1.0028,1.0058,331.1258,1.3219,50.9861,0.1,1e-05,1,NaN,NaN,NaN
10662468,0.44518,0.445167,0.4452,1.0,301,0.1451798608493915,21.3,3.6,0.196190771542915,32.2,4.9,14.36,0.29,254,0.0828583152346217,2.9,1.5,0.1439325787990589,14.7,2.6,14.29,0.24,2.2463,2.3425,10.3934,0.0216,7.146,2.2463,2.2504,249.066,0.0038,7.0462,0.05,3e-05,1,NaN,NaN,NaN
10714683,0.622021,0.622018,0.622,1.0,261,0.0874039912640124,0.9,0.8,0.1184362521614511,2.1,1.0,16.02,0.51,75,0.0405486360437916,1.7,1.1,0.0572855613442831,2.6,1.5,16.0,0.4,1.6077,1.6722,15.4835,0.0827,7.6445,1.6077,1.6665,17.0097,0.0225,5.5465,0.11,0.0,1,NaN,NaN,NaN
10890118,0.641441,0.641438,0.6414,1.0,468,0.0450980974915972,1.0,0.9,0.1219656529202224,10.9,2.0,15.65,0.96,57,0.020503134411376,1.3,1.0,0.0653512093064717,31.4,2.7,15.71,0.74,1.559,1.5929,29.529,0.1379,11.9971,1.559,1.5799,47.8813,0.0378,5.9831,0.22,0.0,1,NaN,NaN,NaN
10890707,0.437926,0.304361,0.3711,0.695,463,0.2237629971880723,10.2,2.4,0.8592655861454942,22.5,4.7,15.48,0.33,57,0.0771262030354659,2.1,1.5,0.473927932189106,37.2,7.2,15.55,0.26,2.2835,2.3173,29.5639,0.0383,16.752,1.6428,1.7134,14.1683,0.04,6.6149,0.07,0.35992,1,NaN,NaN,NaN
10926207,0.781248,0.781247,0.7812,1.0,279,0.0757308385815199,2.0,1.2,0.1200672462224106,7.8,1.7,15.47,0.46,67,0.0453514845483575,2.3,1.4,0.0585797330160616,11.6,1.7,15.43,0.39,1.28,1.3166,27.3486,0.0778,5.7185,1.28,1.2828,355.2398,0.0881,14.482,0.07,0.0,1,NaN,NaN,NaN
10930979,0.538044,0.538049,0.538,1.0,309,0.0445561359186583,1.4,1.0,0.1451973143783141,14.7,2.9,15.4,0.94,112,0.0195809977071914,2.2,1.1,0.116748476667989,51.1,4.9,15.52,0.71,1.8586,1.9321,13.6036,0.0962,10.5913,1.8586,1.9307,13.8639,0.0278,7.4898,0.23,1e-05,1,NaN,NaN,NaN
10954700,0.594403,0.594391,0.5944,1.0,422,0.1285183476860974,4.8,1.5,0.1299604223677349,4.8,1.5,15.87,0.7,51,0.0615144853750238,20.5,2.6,0.0752513908555549,17.6,3.5,15.8,0.62,1.6824,1.6852,355.8719,0.1406,15.252,1.6824,1.7091,37.4462,0.0529,5.8187,0.08,2e-05,1,NaN,NaN,NaN
10957462,0.540006,0.540011,0.54,1.0,437,0.0355261224018823,1.4,1.0,0.041108331735568,2.1,1.0,15.15,0.91,53,0.0337090355960531,3.7,1.9,0.0417082658071508,9.4,2.3,15.2,0.7,1.8518,1.8858,29.4247,0.0644,9.8981,1.0027,1.0057,336.1345,0.0923,8.8714,0.21,1e-05,1,NaN,NaN,NaN
