LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,LC_type
836895,0.473399,0.473398,0.4734,1.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11238362082858,2.167203620826504,18.241517694962745,0.1129943351604125,9.06960833413799,0.0,0.0,0.0,0.0,0.0,1
843294,0.374216,0.748404,0.5613,1.9999,290,0.1234279512599683,3.3,1.4,0.9338460988709656,24.2,5.9,15.53,0.36,53,0.0475183787148285,1.3,1.1,0.4603920982228321,49.1,7.4,15.48,0.3,2.6722511110211893,2.7060061110199114,29.625240706202277,0.0286682349759149,11.45732363867936,1.3361765704162742,1.339356570416295,314.4654088029713,0.1447959147823778,9.391322510396368,2
856862,0.625858,1.205501,0.9157,1.9262,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5978052884138467,1.634350288414086,27.36352442176628,0.0597917518460075,6.440697558167486,0.0,0.0,0.0,0.0,0.0,1
869112,0.63569,1.271417,0.9536,2.0001,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5730942215146215,1.6070942215148445,29.41176470568967,0.0375570629570606,7.745251450902523,0.0,0.0,0.0,0.0,0.0,1
872620,0.549247,0.549249,0.5492,1.0,282,0.0791124372729934,1.1,1.0,0.2068106723736623,7.8,1.9,16.12,0.85,260,0.0433007255774001,2.9,1.5,0.1082788037437396,23.0,2.9,16.19,0.63,1.8206749103914663,1.8289199103915208,121.28562765232854,0.043655826392889,8.491353803618203,1.8206688252850916,1.8303238252851544,103.57327809357317,0.0151102964268976,7.811313247592023,1
880568,0.628261,1.157215,0.8927,1.8419,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.591696382893933,1.650936382894321,16.88048615789076,0.0451273929231506,5.465274122136648,0.0,0.0,0.0,0.0,0.0,1
880588,0.600138,0.60014,0.6001,1.0,295,0.1104185700512317,3.2,1.2,0.196460441597638,9.4,1.5,16.08,0.91,71,0.0409405575711297,6.5,1.6,0.0766316110067214,27.1,2.4,16.18,0.71,1.666283485209808,1.6909584852099695,40.52684903722184,0.0618017840643803,7.438744489239357,1.666266713709451,1.6691167137094691,350.8771929801575,0.1043103314317759,15.159875074624887,1
883073,0.725513,1.693086,1.2093,2.3336,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3783356965699212,1.41480569657016,27.41979709332188,0.0515872314605607,6.041288718534911,0.0,0.0,0.0,0.0,0.0,1
895953,0.658156,0.658154,0.6582,1.0,297,0.1159356380087823,0.5,0.7,0.160976793440187,1.0,0.9,16.42,0.46,66,0.0500621563133663,1.4,1.1,0.0687032394986853,2.6,1.4,16.47,0.38,1.519396526643675,1.5527565266438936,29.9760191844559,0.0819569708086693,6.307325427306974,1.5193783719683385,1.5222483719683573,348.4320557468463,0.1039523948263284,17.580989750998906,1
899832,0.589463,0.999991,0.7947,1.6964,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6964583011859729,1.726393301186169,33.405712376597585,0.0446459755138998,6.513496406708512,0.0806386420897832,0.0806386420897832,0.0,250191.79260044705,11706.728222882715,1
924301,0.507503,0.50744,0.5075,0.9999,418,0.0955154247337387,13.8,1.9,0.0880026164741427,13.8,2.0,15.42,0.87,41,0.1115253564396099,95.1,5.7,0.1357872929831566,82.3,6.5,15.53,0.59,1.970433487156776,2.0043234871569977,29.50722927097832,0.0502641018724967,11.484767226438256,3.982312797084573,4.003552797083769,47.08097928615248,0.0403105722402912,7.753613917660409,1
966279,0.517279,0.51727,0.5173,1.0,330,0.0893677660456542,6.1,1.5,0.0938778458869912,10.7,1.4,15.49,0.92,68,0.0549519967364287,9.0,1.9,0.059762740523582,14.8,2.0,15.67,0.7,1.933192461783719,2.0010324617841637,14.74056603763933,0.0974271754882513,7.020172333835623,1.9332557476865877,2.0030457476870445,14.32870038678104,0.113980385969346,28.66685220575983,1
967924,0.643331,0.643319,0.6433,1.0,227,0.0704777437890773,0.7,0.9,0.1288775628891914,2.2,1.3,16.03,0.92,84,0.0268117660149675,1.3,1.1,0.0334323416287332,1.7,1.4,16.08,0.73,1.55440990010956,1.6221299001100036,14.766686355485067,0.1027548082128059,4.891930699157643,1.5544800423752652,1.5573100423752837,353.356890457049,0.0509221698194895,11.095744214759993,1
968962,0.579336,0.579331,0.5793,1.0,235,0.0651837323643545,1.1,1.0,0.1443462675474079,7.3,1.5,15.83,0.84,84,0.0268002813392312,1.8,1.1,0.0430942400543279,11.5,1.5,15.88,0.65,1.726114672498814,1.7933896724992548,14.864362690352268,0.0487256230371682,5.577361173374396,1.7261335176998558,1.7289485176998742,355.23978685380064,0.0925062447154804,19.490370104287003,1
969277,1.003276,0.691657,0.8475,0.6894,220,0.2363557756660668,13.0,2.8,0.4093994447898094,22.2,4.5,15.62,0.55,84,0.0284754645827372,1.3,1.2,1.001549463528124,135.8,14.4,15.55,0.59,0.9967347970945208,0.9996347970945398,344.8275862046375,0.1492286385946576,5.178323331293326,1.4457899054467098,1.4485999054467282,355.87188611866503,0.047144795947812,10.906543224784697,1
970326,0.592233,0.592231,0.5922,1.0,275,0.1213726514160336,1.9,1.1,0.123643579720374,3.0,1.2,15.91,0.51,57,0.036128446734173,1.1,0.9,0.0550038146730895,2.4,1.4,15.86,0.4,1.688525426321864,1.7562504263223078,14.765596160848265,0.0676251466284521,7.080220986473823,1.6885570318661285,1.6913520318661468,357.78175312824646,0.0536047663570739,7.282825651346557,1
976746,0.620673,0.620664,0.6207,1.0,236,0.0945185499559673,3.9,1.6,0.1366487699366185,9.1,2.1,14.97,0.45,83,0.0687559170414323,2.4,1.6,0.0842318641827316,7.3,2.0,14.89,0.4,1.6111551280775045,1.6789551280779489,14.74926253677653,0.064525022195879,6.959739199257027,0.99986866083827,1.0345786608384973,28.81014116950299,0.0544178433204919,6.394040759412636,1
989567,0.316227,0.316231,0.3162,1.0,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1622845917779534,3.2300345917753885,14.7601476020348,0.0212867597807683,9.647860861715648,0.0,0.0,0.0,0.0,0.0,2
991055,0.347282,0.347293,0.3473,1.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.879503163490253,3.0117131634852483,7.563724378170015,0.0695168612431256,7.029843449354087,0.0,0.0,0.0,0.0,0.0,2
993105,0.794678,0.79467,0.7947,1.0,205,0.1373128597463931,0.9,0.9,0.1557405122809614,1.0,1.0,15.92,0.34,107,0.0622687125871281,0.9,1.0,0.0630396165041623,1.5,1.1,15.85,0.24,1.258371386454864,1.2963363864551127,26.340050045922528,0.0814583601889955,6.088418825622426,1.2583844523089034,1.2611794523089217,357.78175312824646,0.039140260293018,11.563575228718834,1
999528,0.658401,0.658407,0.6584,1.0,564,0.1434565706485954,1.8,1.2,0.1436620840600874,1.8,1.2,16.22,0.57,42,0.0443190225582809,5.7,1.6,0.0481797838718402,6.9,1.7,16.18,0.54,1.5188321797129944,1.5527021797132163,29.524653085132822,0.0684571314925822,14.911366465174746,1.5187145662440296,1.5295095662441005,92.63547938799896,0.0567537342022656,4.600619149048882,1
1004849,0.458463,0.458467,0.4585,1.0,607,0.066321267131575,6.5,1.3,0.2883926805041463,30.0,3.6,15.71,1.14,42,0.0189154723940883,1.8,1.1,0.0345492577331792,26.8,1.9,15.8,0.86,2.181201706098456,2.2151017060971725,29.49852507486306,0.045337534497163,12.030541153253056,2.181166558782265,2.270476558778884,11.196954428819367,0.0632164048616368,4.602762340567269,1
1005497,0.653607,0.653604,0.6536,1.0,607,0.0731019162235362,2.1,1.1,0.076865284588892,2.3,1.1,15.66,0.6,42,0.0371296874267333,3.2,1.4,0.0354569740283284,3.1,1.3,15.62,0.51,1.5299719287917548,1.5639119287919772,29.46375957552884,0.056739781568582,11.409397328249678,1.5300059833739006,1.549005983374025,52.63157894702362,0.0962774915924576,7.546404403116093,1
1013889,0.504572,0.504518,0.5045,0.9999,228,0.1779223539560437,3.8,1.3,0.3328565313422184,11.2,2.6,16.05,0.72,98,0.1452869628319403,27.7,4.3,0.2335130872364064,34.0,6.0,16.23,0.5,1.981876972719944,2.044421972720354,15.988488288327527,0.1048749596690742,5.785067362789544,1.9821040863864423,1.984954086386461,350.8771929801575,0.063601927744589,19.97126005075928,1
1034627,0.620331,0.620278,0.6203,0.9999,167,0.1125816479034057,4.9,1.3,0.192392311854571,10.1,2.2,15.15,0.37,84,0.0924903774545131,12.8,2.2,0.1352010037851585,20.8,3.2,15.13,0.28,1.6120427801105797,1.6256977801106691,73.23324789406436,0.0632426722065196,4.7082476672066695,1.6122389175287968,1.615068917528815,353.356890457049,0.0700115364942421,14.588172789683506,1
1049602,0.302012,0.302016,0.302,1.0,220,0.0860897662572308,2.3,1.4,0.1643583435039378,6.5,2.2,14.88,0.39,84,0.0469484430446935,1.5,1.2,0.1134184508147752,14.6,2.9,14.9,0.3,3.3111281904520875,3.345038190450804,29.48982601114296,0.054444373317758,18.878076794731783,1.6555408459691188,1.6612658459691565,174.67248908182512,0.0218280822596778,7.622778647977322,2
1051321,0.330482,0.330481,0.3305,1.0,558,0.0668572763807453,5.6,1.2,0.2336555572826587,21.9,3.7,15.06,0.33,41,0.0356592816015122,1.4,0.9,0.0387188644823968,2.0,1.0,15.05,0.27,3.0258860292398166,3.059781029238533,29.502876531578632,0.0412292523093788,20.88066860003556,3.0258392053023044,3.0376492053018573,84.67400508364587,0.0442485408307638,8.050071553075611,2
1051858,0.632085,0.632085,0.6321,1.0,552,0.1456596709672374,0.6,0.7,0.1624331476352322,0.7,0.7,16.66,0.38,131,0.0545149277401874,0.9,0.9,0.0578624533474347,1.1,1.0,16.62,0.28,1.5820662278469462,1.6160162278471686,29.455081001279787,0.0418495615680653,14.092010758544047,1.5820685906051304,1.5867035906051608,215.7497303114237,0.0438338088366329,7.415391904005955,1
1058132,0.632859,0.632854,0.6329,1.0,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5801297662066804,1.6140197662069025,29.50722927097813,0.068893730375016,17.199060959870963,1.5801724107057475,1.6318974107060864,19.333011116354736,0.0762856347126197,4.441993282234646,1
1059786,0.463511,0.463515,0.4635,1.0,549,0.0589081256583811,1.4,1.0,0.0894125613067134,4.9,1.4,15.87,1.18,40,0.0283303446864734,2.8,1.5,0.0328409878780348,3.9,1.7,15.98,0.95,2.157445178202208,2.191315178200925,29.524653086443983,0.0812909405477622,12.411022791355576,2.1574247848194767,2.234709784816551,12.9391214341445,0.0666959078091945,4.776421182199209,1
1092244,0.649496,0.649558,0.6495,1.0001,590,0.1068267894579595,2.3,1.2,0.1105517641886892,2.4,1.2,16.09,0.72,77,0.1097978520403169,13.7,2.9,0.1298532377002309,21.7,3.7,16.17,0.47,1.5396542749141915,1.5735042749144132,29.542097488728174,0.1267125030835059,13.444321644028966,1.5392761385965423,1.6125361385970225,13.650013649924226,0.0723724532062874,1.0003278161820273,1
1102647,0.621541,0.621544,0.6215,1.0,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6089045070203778,1.6427895070205998,29.51158329625052,0.1038775431576473,14.938701655238344,1.6088679233819478,1.6415079233821617,30.637254901760077,0.0618574130759948,4.971167893482613,1
1111522,0.523951,0.499325,0.5116,0.953,345,0.0571419112181906,5.9,1.4,0.6076259489768224,64.1,6.4,15.4,0.89,132,0.0011306082328053,194.5,15.0,0.2478711184079009,131.2,8.6,14.94,169.78,1.90857556643169,1.957035566432008,20.63557573242775,0.0473693289133276,12.0773474599947,2.003014313980902,2.003014313980902,0.0,0.5371106722015075,15.63398596247652,1
1112498,0.492932,0.492943,0.4929,1.0,541,0.0671958747442325,1.6,1.0,0.1622674427161717,10.9,1.9,15.99,1.09,130,0.0288450948062242,2.9,1.4,0.0609014556895676,19.2,2.2,16.13,0.88,2.028676633363422,2.041631633363507,77.19027402496577,0.0600797462240275,13.934123544686967,2.002751004203482,2.0286360042036518,38.63241259391375,0.0822164417980842,10.70367168989245,1
1113422,0.386238,1.608778,0.9975,4.1653,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58907602452988,2.6255260245285,27.434842250695684,0.0221276797007457,10.46904496163914,0.0,0.0,0.0,0.0,0.0,2
1127427,0.619895,0.619899,0.6199,1.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613176828970546,1.629836828970655,60.02400960344831,0.1002850068496512,6.263611120353581,0.0,0.0,0.0,0.0,0.0,1
1128811,0.313351,0.313355,0.3134,1.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1913045326973943,3.300349532693266,9.17052593000924,0.0286373830292859,7.398213095544643,3.191281306398294,3.2551413063958763,15.659254620072936,0.0334335159376926,4.740981565624044,2
1130401,0.467372,0.467361,0.4674,1.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1396250434947923,2.229280043491398,11.153867604013806,0.104621662684951,5.366266940041321,2.139711657607567,2.152501657607083,78.18608288020779,0.0811040694922065,5.995545819774461,1
1132871,0.55664,0.556606,0.5566,0.9999,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7964939425229192,1.802118942522956,177.7777777766131,0.1303733985899869,6.485729045832864,1.000940088919548,1.0444950889198334,22.959476523784843,0.2137371708040706,4.7736112208797055,1
1145534,0.536989,1.000075,0.7685,1.8624,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.862234394737852,1.8962693947380749,29.381519024341085,0.0765130643952615,10.380005233353994,0.0,0.0,0.0,0.0,0.0,1
1152390,0.488849,0.488847,0.4888,1.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045622596747588,2.048427596747606,356.5062388568727,0.1809685066342013,8.551362084824257,0.0406998192710355,0.0406998192710355,0.0,15.890704622313908,2.126039362113023,1
1179977,0.689492,1.056558,0.873,1.5324,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503439550884365,1.4862339550886714,27.86291446067007,0.0657648470118081,5.648501605172738,0.0,0.0,0.0,0.0,0.0,1
1197898,0.341894,0.341881,0.3419,1.0,261,0.0691970981408217,2.0,1.2,0.1028299027151899,3.4,1.7,14.72,0.27,86,0.0670543215838542,1.8,1.1,0.0823106443339977,2.9,1.3,14.79,0.23,2.9248872961434147,2.995312296140749,14.199503017931953,0.019488561119701,10.640272531966128,3.0050481806451166,3.046143180643561,24.33386056790017,0.0520024519995912,4.985223834034504,2
1210627,0.284468,0.284472,0.2845,1.0,277,0.1172576480677879,1.4,1.1,1.1578607553068945,13.2,4.2,15.91,0.46,165,0.0614328080607679,1.9,1.4,0.1569423578163241,12.7,3.1,16.04,0.33,3.515335509644252,3.585980509641577,14.155283460087164,0.0231675397639535,11.868398823827706,3.515242460177124,3.519352460176969,243.30900244230116,0.0202312116242424,12.49518828894871,2
1212611,0.630896,0.630893,0.6309,1.0,297,0.0493084901714861,0.9,0.9,0.0520353524081541,1.4,0.9,15.64,0.75,159,0.0287481507033896,1.8,1.1,0.0333618371752368,2.3,1.2,15.66,0.58,1.5850466569357282,1.5962416569358016,89.32559178146036,0.0605661622749994,10.372476827819067,1.5850733450426449,1.638838345042997,18.599460615520297,0.0276746058528577,6.192927582781095,1
1240665,0.632528,0.632518,0.6325,1.0,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.580958679944363,1.614863679944585,29.49417490026394,0.0519591239621206,14.105168336134684,0.0,0.0,0.0,0.0,0.0,1
1241164,0.428471,0.0,0.2142,0.0,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333880901030656,2.367790901029372,29.48982601114296,0.0408050931927342,19.472565363796893,0.0,0.0,0.0,0.0,0.0,2
1244554,0.536875,0.536967,0.5369,1.0002,469,0.138151138716548,9.5,1.8,0.1919062443864857,14.9,2.0,15.78,0.71,42,0.0251268490450591,2.7,1.2,0.0558252145556327,11.3,2.8,15.8,0.67,1.8626322180938724,1.8965722180940947,29.46375957552884,0.068692940098508,12.322181143865455,1.8622559193484136,1.9324809193488737,14.23994304013455,0.1580121993980575,8.438025883289525,1
1249142,0.565642,0.565646,0.5656,1.0,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7679012636227982,1.80174626362302,29.546461811004544,0.1135230785641503,11.274057648705291,1.7679827632001477,1.7930177632003117,39.94407829013177,0.0471741815105344,4.11090916235016,1
1265213,0.583087,0.583081,0.5831,1.0,293,0.053282729666902,1.2,0.8,0.0755480055625508,2.0,1.1,15.56,0.64,179,0.0353799597713738,2.5,1.3,0.0353979159714755,5.2,1.3,15.6,0.52,1.715008536375693,1.7828085363761372,14.74926253677653,0.0508786521862885,6.920507802277927,1.7150162874325627,1.721326287432604,158.47860538723435,0.0242217947464202,16.265108539624528,1
1271119,0.56527,0.565257,0.5653,1.0,280,0.1491234867216491,2.9,1.0,0.2025111032451471,3.9,1.3,16.24,0.69,179,0.0908341510038776,16.2,2.4,0.139001460731094,29.1,3.3,16.4,0.45,1.7690660352224654,1.836606035222908,14.80604086457579,0.110348952511985,5.805243220901243,1.769175068384002,1.772825068384026,273.9726027379312,0.0123563372607039,9.33205129976574,1
1273940,0.382316,0.382329,0.3823,1.0,324,0.0977970326730906,1.0,0.9,0.1628567096484281,3.0,1.4,15.76,0.4,195,0.0688706660728199,2.0,1.4,0.13119114742077,10.3,2.5,15.78,0.3,2.615640397610536,2.683440397607969,14.74926253743153,0.0334982508845503,9.040246805993164,2.615545908566158,2.6183609085660517,355.23978686957645,0.0599662542375242,18.26818951883351,2
1307948,0.527474,0.527415,0.5274,0.9999,262,0.1883411810026856,6.7,1.8,0.3573880703244268,14.3,3.4,15.63,0.49,103,0.1010782582137848,22.7,3.6,0.1035733053755846,22.2,3.5,15.6,0.51,1.8958284032947184,1.930203403294944,29.09090909071851,0.068191801450426,6.335978089895147,1.8960746038581184,1.8988746038581368,357.14285714051744,0.0226027141433202,10.989474005822103,1
1332201,0.580711,0.580731,0.5807,1.0,260,0.0817098547059687,9.2,1.6,0.0946109524278424,11.3,1.8,15.22,0.59,42,0.0244329393469593,3.6,1.2,0.0461815723975781,5.8,1.8,15.16,0.57,1.722027664109424,1.755932664109646,29.49417490026394,0.0723167834822633,12.398557459132176,1.7219841147796544,1.76407411477993,23.758612496874527,0.0997043742700417,7.520484378497752,1
1348385,0.658943,0.658948,0.6589,1.0,187,0.1071496882856821,0.8,0.7,0.1367444416684415,1.3,1.0,16.25,0.61,94,0.0405767735246037,1.1,1.0,0.0848089577871677,6.7,2.2,16.22,0.44,1.5175828062862622,1.5485678062864652,32.27368081308533,0.0763349031524609,4.724354311409212,1.517557595947125,1.5573225959473855,25.147742989901893,0.019130586073928,7.454872265016434,1
1372405,0.589185,0.589181,0.5892,1.0,181,0.1176499980637569,2.7,1.3,0.1115314890246493,3.7,1.5,15.86,0.86,51,0.0243471337056787,1.6,1.0,0.0575608337455828,7.4,2.2,15.97,0.62,1.6972607156555564,1.7710457156560395,13.552890153736517,0.0695091264914382,5.961040694448927,1.697275000095516,1.700170000095535,345.4231433483416,0.218677964975255,16.9024124776707,1
1374889,0.322775,0.313186,0.318,0.9703,189,0.3035511315771542,8.5,2.6,0.6507330159958223,17.4,4.1,15.16,0.28,88,0.0648528926732287,3.9,1.4,0.9748220473097368,53.5,9.2,15.16,0.26,3.0981295322430924,3.125979532242038,35.90664273026419,0.0207826021335888,5.6824409845162736,1.5965137063821524,1.5996987063821733,313.9717425411142,0.0221493451876274,9.370676820260554,2
1390653,0.521867,0.521871,0.5219,1.0,524,0.0715760564246264,4.2,1.3,0.1392636392151879,17.3,2.2,15.83,1.1,168,0.0724603132779988,30.7,3.8,0.1001139147371023,49.4,4.5,15.97,0.72,1.9161962077463972,1.95017620774662,29.429075926823096,0.0515839083436908,10.3776151653418,2.005189167455244,2.0103791674552776,192.6782273590625,0.0148010629960042,3.0198202505830527,1
1426563,0.55673,0.55674,0.5567,1.0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7962028886544503,1.860532888654872,15.544846883156362,0.0909700828852146,5.104810533282551,1.002103412195355,1.0369884121955837,28.665615593907088,0.1758136393221001,5.797651310397404,1
1434107,0.499299,0.511947,0.5056,1.0253,528,0.0037360140657444,60.5,7.8,1.5191997586515356,61.0,8.3,12.4,103.3,40,0.031263622235816,7.7,1.3,0.1832014436290033,76.1,6.9,15.59,0.68,2.00280659348475,2.027496593484911,40.50222762225463,0.0311192752013289,10.147750421070183,1.9532472563873864,2.0057672563877307,19.040365574894302,0.0961238236048129,10.595170701045214,1
1435279,0.381858,0.381858,0.3819,1.0,545,0.1660685030191984,8.4,2.1,0.4752866335140581,22.4,4.3,15.55,0.42,40,0.1098240376997951,20.1,3.1,0.1664837562379365,29.4,5.1,15.57,0.33,2.6187734442550727,2.6526684442537896,29.502876531578632,0.0346721371363428,15.37107298895123,2.6189080881329416,2.6807580881306,16.16814874758056,0.0371791835986681,5.020268722556776,2
1440217,0.34055,0.0,0.1703,0.0,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9364263400642248,2.970306340062942,29.515938607965104,0.0425990778528974,23.322195104465425,0.0,0.0,0.0,0.0,0.0,2
1448299,0.606912,0.606921,0.6069,1.0,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6476864357907577,1.68163643579098,29.455081001279787,0.07618493158012,16.529302408018197,2.6502235003142,2.6610685003137893,92.20839096706848,0.0462472291829388,5.837025225246721,1
1457871,0.515446,0.515447,0.5154,1.0,498,0.0345649726495749,10.7,1.4,0.21533537508162,120.8,6.6,14.74,0.89,128,0.0298240645927286,3.4,1.6,0.1085996149320835,25.2,4.4,14.77,0.7,1.9400669633973184,1.9738119633975395,29.634019854599163,0.0880431935794107,13.80220080129481,2.0055752238717126,2.036620223871916,32.21130616825434,0.0240409112001784,2.3549787426579014,1
1462162,0.498646,0.0,0.2493,0.0,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005430299326531,2.0461952993267984,24.530847540621693,0.0983858110230036,12.26736081980929,0.0,0.0,0.0,0.0,0.0,1
1468233,0.325253,0.325252,0.3253,1.0,256,0.1148008611323562,0.9,0.8,0.7709971124236819,5.8,2.5,16.25,0.35,131,0.0727254630306396,1.9,1.2,0.2062964079431345,15.9,3.1,16.29,0.23,3.074525358877129,3.1110903588757446,27.348557364634424,0.0486994218413472,20.78465647001408,3.074542900881746,3.0793529008815645,207.90020790807853,0.0284049354145675,8.81802383945431,2
1478037,0.70612,0.706124,0.7061,1.0,308,0.062094848978114,1.6,1.1,0.100100409099053,2.8,1.7,15.7,0.71,131,0.0276786503966745,1.3,1.2,0.0321892054119085,3.0,1.5,15.73,0.57,1.4161899718452915,1.452719971845531,27.374760470666544,0.1003896008621792,8.473919771079178,1.4161827795354962,1.4746827795358797,17.09401709390511,0.0294024768394093,6.265650852502024,1
1482761,0.297081,0.297077,0.2971,1.0,340,0.1319633339089564,1.1,1.1,0.3545930396993325,6.3,2.3,15.97,0.34,132,0.0874749445377853,4.2,1.8,0.1513585973205693,15.5,3.2,16.0,0.27,3.366084104849691,3.3999041048484107,29.56830278053985,0.0484175296542588,16.00044219086521,3.3661452956100444,3.3711552956098547,199.60079841075003,0.0316236141119391,12.225708356778371,2
1491155,0.536245,0.53625,0.5362,1.0,323,0.0733342741413204,1.5,0.8,0.288389730249289,12.7,2.5,16.14,0.89,148,0.0369016392061887,6.2,1.6,0.0958907034707443,44.2,3.8,16.21,0.69,1.864820315447884,1.933775315448336,14.50221158717205,0.0617780928072857,9.482176401816906,1.8647762659773248,1.9351062659777851,14.218683349828648,0.0379046245876735,8.76900827413003,1
1491942,0.479459,0.479452,0.4795,1.0,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0856821042053846,2.1271271042056563,24.12836289041968,0.0700808746997618,11.376463614181327,0.0,0.0,0.0,0.0,0.0,1
1492054,0.356655,0.356649,0.3567,1.0,339,0.2397387298434459,3.4,1.6,0.8340645212753179,9.9,2.7,16.25,0.44,148,0.2429906550271478,27.0,4.7,0.324107261661727,35.3,6.2,16.31,0.34,2.803831488887053,2.806626488886947,357.7817531441352,0.0249022087002126,7.336871980528534,2.803892679057602,2.9045476790537914,9.934926233548833,0.0270455561526898,5.726763517199248,2
1492129,0.627674,0.627745,0.6277,1.0001,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5931836963586716,1.5965736963586938,294.9852507355306,0.0567343943406027,4.709235885941021,1.5930821570347091,1.6304921570349542,26.73082063601841,0.1155447456861279,7.930765761687019,1
1499034,0.639108,0.639107,0.6391,1.0,242,0.0719118929866959,1.6,1.1,0.1007687856305422,2.4,1.4,15.91,0.83,147,0.0299142624792826,2.3,1.3,0.0302476617582267,2.2,1.3,16.02,0.72,1.5646800502385956,1.605960050238866,24.224806201391686,0.1089752298446091,16.275956587523776,1.5647316067903352,1.5685566067903602,261.4379084950193,0.0251741552645565,5.928330627434406,1
1508774,0.47044,0.470439,0.4704,1.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125668844816051,2.187088844813726,16.281341583162778,0.1067712340713738,6.060019381989627,0.0,0.0,0.0,0.0,0.0,1
